"","vax","work_l","pe_combined"
"246",55.5,69.1380952380952,0.444473748331657
"247",55.5,70.1380952380952,0.453570707312107
"248",55.5,71.1380952380952,0.464863199550384
"249",55.5,72.1380952380952,0.476093676614729
"250",55.5,73.1380952380952,0.48604053620787
"251",55.5,74.1380952380952,0.497377713452861
"252",55.5,75.1380952380952,0.508312029202698
"253",56.5,34.1380952380952,0.0828997389168539
"254",56.5,35.1380952380952,0.0919956885991186
"255",56.5,36.1380952380952,0.105220368518039
"256",56.5,37.1380952380952,0.116726740476436
"257",56.5,38.1380952380952,0.12654090076338
"258",56.5,39.1380952380952,0.135925094864085
"259",56.5,40.1380952380952,0.1463795700138
"260",56.5,41.1380952380952,0.154688483679805
"261",56.5,42.1380952380952,0.167578733226464
"262",56.5,43.1380952380952,0.179327132438914
"263",56.5,44.1380952380952,0.189479442430099
"264",56.5,45.1380952380952,0.200971453622943
"265",56.5,46.1380952380952,0.209541747751087
"266",56.5,47.1380952380952,0.219608698604945
"267",56.5,48.1380952380952,0.231116609542403
"268",56.5,49.1380952380952,0.241945008068408
"269",56.5,50.1380952380952,0.251851826688415
"270",56.5,51.1380952380952,0.261858167195029
"271",56.5,52.1380952380952,0.273284538509901
"272",56.5,53.1380952380952,0.282579710275351
"273",56.5,54.1380952380952,0.292760571101788
"274",56.5,55.1380952380952,0.302425431298597
"275",56.5,56.1380952380952,0.312351398374024
"276",56.5,57.1380952380952,0.324606909155031
"277",56.5,58.1380952380952,0.334227510501121
"278",56.5,59.1380952380952,0.346710382233682
"279",56.5,60.1380952380952,0.356148476606086
"280",56.5,61.1380952380952,0.365819768319599
"281",56.5,62.1380952380952,0.378275325874606
"282",56.5,63.1380952380952,0.388408890172615
"283",56.5,64.1380952380952,0.397152669603428
"284",56.5,65.1380952380952,0.406666900593856
"285",56.5,66.1380952380952,0.419243214403002
"286",56.5,67.1380952380952,0.429251601218932
"287",56.5,68.1380952380952,0.440043948138374
"288",56.5,69.1380952380952,0.451243190930402
"289",56.5,70.1380952380952,0.460892870080693
"290",56.5,71.1380952380952,0.472525063294071
"291",56.5,72.1380952380952,0.482168103294022
"292",56.5,73.1380952380952,0.492827746923467
"293",56.5,74.1380952380952,0.503133335881527
"294",56.5,75.1380952380952,0.513646458090259
"295",57.5,34.1380952380952,0.089910727860071
"296",57.5,35.1380952380952,0.0986453159311548
"297",57.5,36.1380952380952,0.108980821139345
"298",57.5,37.1380952380952,0.122057495249412
"299",57.5,38.1380952380952,0.130680334533407
"300",57.5,39.1380952380952,0.143596937638927
"301",57.5,40.1380952380952,0.15243665356984
"302",57.5,41.1380952380952,0.163571652909797
"303",57.5,42.1380952380952,0.174123357961144
"304",57.5,43.1380952380952,0.183211933256734
"305",57.5,44.1380952380952,0.195304613815707
"306",57.5,45.1380952380952,0.204700014327222
"307",57.5,46.1380952380952,0.215945274009005
"308",57.5,47.1380952380952,0.225113115029412
"309",57.5,48.1380952380952,0.237867938606829
"310",57.5,49.1380952380952,0.246924440963673
"311",57.5,50.1380952380952,0.257211725876556
"312",57.5,51.1380952380952,0.267492670109431
"313",57.5,52.1380952380952,0.279219782660907
"314",57.5,53.1380952380952,0.289479418600849
"315",57.5,54.1380952380952,0.300510159582704
"316",57.5,55.1380952380952,0.308836438261025
"317",57.5,56.1380952380952,0.321812824092061
"318",57.5,57.1380952380952,0.329348671185855
"319",57.5,58.1380952380952,0.342539345228439
"320",57.5,59.1380952380952,0.350460657663497
"321",57.5,60.1380952380952,0.36220412242833
"322",57.5,61.1380952380952,0.372960496199277
"323",57.5,62.1380952380952,0.382331464242514
"324",57.5,63.1380952380952,0.394914545731735
"325",57.5,64.1380952380952,0.40375477783127
"326",57.5,65.1380952380952,0.415302049872802
"327",57.5,66.1380952380952,0.42456727314618
"328",57.5,67.1380952380952,0.436126838319473
"329",57.5,68.1380952380952,0.446177938639032
"330",57.5,69.1380952380952,0.459042985158544
"331",57.5,70.1380952380952,0.467801161739508
"332",57.5,71.1380952380952,0.478370214931283
"333",57.5,72.1380952380952,0.488235631668635
"334",57.5,73.1380952380952,0.498467321066051
"335",57.5,74.1380952380952,0.509023624104387
"336",57.5,75.1380952380952,0.519610558360479
"337",58.5,34.1380952380952,0.0975386921846933
"338",58.5,35.1380952380952,0.110009496120634
"339",58.5,36.1380952380952,0.114424755177593
"340",58.5,37.1380952380952,0.127268864263189
"341",58.5,38.1380952380952,0.137165419542069
"342",58.5,39.1380952380952,0.147693082686383
