"","vax","work","pe_combined"
"248",56.5,20.1127272727273,0.194234756937065
"249",56.5,21.1127272727273,0.194634637150758
"250",56.5,22.1127272727273,0.193152483706761
"251",56.5,23.1127272727273,0.186564891812483
"252",56.5,24.1127272727273,0.188082141236859
"253",56.5,25.1127272727273,0.18495843484224
"254",56.5,26.1127272727273,0.178309368574747
"255",56.5,27.1127272727273,0.181684593343005
"256",56.5,28.1127272727273,0.177709460294843
"257",56.5,29.1127272727273,0.177025951704329
"258",56.5,30.1127272727273,0.175508044182355
"259",56.5,31.1127272727273,0.169748403602531
"260",56.5,32.1127272727273,0.170090077050327
"261",56.5,33.1127272727273,0.17194986355246
"262",56.5,34.1127272727273,0.168824696379283
"263",56.5,35.1127272727273,0.166656768182963
"264",56.5,36.1127272727273,0.162191925689363
"265",56.5,37.1127272727273,0.160382800110657
"266",56.5,38.1127272727273,0.153523920563185
"267",56.5,39.1127272727273,0.156572689745748
"268",56.5,40.1127272727273,0.153415276662952
"269",56.5,41.1127272727273,0.148590129403684
"270",56.5,42.1127272727273,0.149949732006147
"271",56.5,43.1127272727273,0.148252871275572
"272",56.5,44.1127272727273,0.146729144500253
"273",56.5,45.1127272727273,0.143698322977809
"274",56.5,46.1127272727273,0.141993443720204
"275",56.5,47.1127272727273,0.14075419766923
"276",56.5,48.1127272727273,0.138674295254996
"277",56.5,49.1127272727273,0.13366671831135
"278",56.5,50.1127272727273,0.131156153309161
"279",56.5,51.1127272727273,0.134138018610269
"280",56.5,52.1127272727273,0.128592570047235
"281",56.5,53.1127272727273,0.123900233674703
"282",56.5,54.1127272727273,0.120206624188798
"283",56.5,55.1127272727273,0.126236831153155
"284",56.5,56.1127272727273,0.120294332616722
"285",56.5,57.1127272727273,0.122177727132365
"286",56.5,58.1127272727273,0.120792331781623
"287",56.5,59.1127272727273,0.120029076506871
"288",57.5,19.1127272727273,0.214525078547862
"289",57.5,20.1127272727273,0.211950818499094
"290",57.5,21.1127272727273,0.210240253592566
"291",57.5,22.1127272727273,0.208417885140813
"292",57.5,23.1127272727273,0.205991778353124
"293",57.5,24.1127272727273,0.209013370078934
"294",57.5,25.1127272727273,0.202555385687412
"295",57.5,26.1127272727273,0.200351289047007
"296",57.5,27.1127272727273,0.199693499883245
"297",57.5,28.1127272727273,0.196797300301752
"298",57.5,29.1127272727273,0.194804785470999
"299",57.5,30.1127272727273,0.190328283876348
"300",57.5,31.1127272727273,0.194494237392929
"301",57.5,32.1127272727273,0.189231007887146
"302",57.5,33.1127272727273,0.18650188850328
"303",57.5,34.1127272727273,0.188840611530053
"304",57.5,35.1127272727273,0.18231585190101
"305",57.5,36.1127272727273,0.180519105735569
"306",57.5,37.1127272727273,0.178336267951213
"307",57.5,38.1127272727273,0.178372863388134
"308",57.5,39.1127272727273,0.174314393963143
"309",57.5,40.1127272727273,0.175143603230095
"310",57.5,41.1127272727273,0.17059322829886
"311",57.5,42.1127272727273,0.167669203559409
"312",57.5,43.1127272727273,0.167093310731412
"313",57.5,44.1127272727273,0.164773126584273
"314",57.5,45.1127272727273,0.165148884087958
"315",57.5,46.1127272727273,0.161252908312447
"316",57.5,47.1127272727273,0.160259969624594
"317",57.5,48.1127272727273,0.155184441241803
"318",57.5,49.1127272727273,0.158789671133813
"319",57.5,50.1127272727273,0.148531513119635
"320",57.5,51.1127272727273,0.149534900918654
"321",57.5,52.1127272727273,0.151700228008945
"322",57.5,53.1127272727273,0.149040803525966
"323",57.5,54.1127272727273,0.14527177835875
"324",57.5,55.1127272727273,0.141648898452982
"325",57.5,56.1127272727273,0.139856146963573
"326",57.5,57.1127272727273,0.138513279748509
"327",57.5,58.1127272727273,0.135661327988616
"328",57.5,59.1127272727273,0.137955693134783
"329",58.5,19.1127272727273,0.236823145368151
"330",58.5,20.1127272727273,0.234556262346034
"331",58.5,21.1127272727273,0.231231751501175
"332",58.5,22.1127272727273,0.225946217894363
"333",58.5,23.1127272727273,0.22865446484622
"334",58.5,24.1127272727273,0.222927023639963
"335",58.5,25.1127272727273,0.223364533656832
"336",58.5,26.1127272727273,0.222671435170137
"337",58.5,27.1127272727273,0.220545893703637
"338",58.5,28.1127272727273,0.216705924487657
"339",58.5,29.1127272727273,0.213739874502805
"340",58.5,30.1127272727273,0.216249220277853
"341",58.5,31.1127272727273,0.208755790288888
"342",58.5,32.1127272727273,0.211880594340728
"343",58.5,33.1127272727273,0.207843004085422
"344",58.5,34.1127272727273,0.206403936445983
"345",58.5,35.1127272727273,0.200524011670892
"346",58.5,36.1127272727273,0.202164593642486
"347",58.5,37.1127272727273,0.198618955525637
"348",58.5,38.1127272727273,0.198570817458456
"349",58.5,39.1127272727273,0.191962122224777
"350",58.5,40.1127272727273,0.191988075845604
"351",58.5,41.1127272727273,0.192457954756834
