"","cumulativePayoff","initScore","behaviorTime","notMakeLink","notBreakLink","behavior","breakLink","id","makeLink","payoff","round","gameID","scoreA","scoreB","percentA","showScore","game","costbenefit","ID"
"9367","1700","850","2358","p9","p10","C","p14","p12","p15","350","5","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p12_D2013-12-06-04_5441"
"9368","2300","850","2656","c(""p4"", ""p9"")","p16","C","list()","p13","list()","450","5","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p13_D2013-12-06-04_5441"
"9369","3450","350","10965","p9","list()","D","list()","p14","c(""p18"", ""p11"")","500","5","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p14_D2013-12-06-04_5441"
"9370","2200","350","5484","p4","c(""p16"", ""p1"", ""p17"")","C","list()","p15","p12","450","5","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p15_D2013-12-06-04_5441"
"9371","2100","350","2946","list()","list()","C","list()","p16","p6","500","5","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p16_D2013-12-06-04_5441"
"9372","2200","350","9251","list()","p16","C","p4","p17","p11","550","5","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p17_D2013-12-06-04_5441"
"9373","2950","850","1968","p14","c(""p10"", ""p15"")","C","list()","p18","list()","550","5","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p18_D2013-12-06-04_5441"
"9374","2500","850","1625","list()","c(""p0"", ""p1"", ""p7"")","C","list()","p3","list()","600","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p3_D2013-12-06-04_5441"
"9375","3650","850","2271","p14","list()","C","list()","p0","p12","550","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p0_D2013-12-06-04_5441"
"9376","2550","350","2966","p14","list()","C","list()","p1","c(""p4"", ""p10"")","500","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p1_D2013-12-06-04_5441"
"9377","2850","850","2575","p14","c(""p15"", ""p13"", ""p7"")","C","list()","p6","list()","600","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p6_D2013-12-06-04_5441"
"9378","2950","850","3251","list()","c(""p11"", ""p15"")","C","list()","p7","list()","600","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p7_D2013-12-06-04_5441"
"9379","2700","350","8585","list()","p5","C","list()","p4","c(""p8"", ""p15"", ""p1"", ""p17"")","150","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p4_D2013-12-06-04_5441"
"9380","1800","350","26745","list()","p7","C","list()","p5","p16","500","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p5_D2013-12-06-04_5441"
"9381","1950","350","1953","list()","c(""p0"", ""p5"")","C","list()","p8","p4","550","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p8_D2013-12-06-04_5441"
"9382","1950","350","2551","p10","p18","C","list()","p9","c(""p11"", ""p15"")","150","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p9_D2013-12-06-04_5441"
"9383","2450","350","3501","list()","c(""p18"", ""p16"", ""p13"")","C","list()","p10","c(""p1"", ""p9"")","500","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p10_D2013-12-06-04_5441"
"9384","2100","350","4695","list()","c(""p18"", ""p15"", ""p13"")","C","list()","p11","p9","450","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p11_D2013-12-06-04_5441"
"9385","2150","850","9445","list()","p10","C","list()","p12","p0","450","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p12_D2013-12-06-04_5441"
"9386","2750","850","2703","p14","p12","C","list()","p13","list()","450","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p13_D2013-12-06-04_5441"
"9387","3650","350","6455","list()","list()","D","list()","p14","c(""p0"", ""p6"", ""p15"", ""p1"", ""p13"")","200","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p14_D2013-12-06-04_5441"
"9388","2700","350","2765","p14","c(""p8"", ""p10"")","C","list()","p15","c(""p4"", ""p9"")","500","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p15_D2013-12-06-04_5441"
"9389","2750","350","41772","list()","p12","C","list()","p16","p5","650","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p16_D2013-12-06-04_5441"
"9390","2850","350","4041","list()","c(""p8"", ""p0"", ""p7"")","C","list()","p17","p4","650","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p17_D2013-12-06-04_5441"
"9391","3600","850","3898","list()","p8","C","list()","p18","list()","650","6","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p18_D2013-12-06-04_5441"
"9392","3000","850","3053","p9","c(""p6"", ""p10"")","C","list()","p3","p18","500","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p3_D2013-12-06-04_5441"
"9393","4250","850","7315","p9","c(""p11"", ""p10"", ""p3"")","C","list()","p0","list()","600","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p0_D2013-12-06-04_5441"
"9394","2950","350","5425","list()","c(""p18"", ""p0"")","C","list()","p1","p14","400","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p1_D2013-12-06-04_5441"
"9395","3450","850","3323","p9","c(""p12"", ""p5"", ""p17"")","C","list()","p6","p14","600","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p6_D2013-12-06-04_5441"
"9396","3550","850","7443","list()","c(""p18"", ""p15"", ""p14"")","C","p9","p7","p12","600","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p7_D2013-12-06-04_5441"
"9397","2250","350","3913","p9","c(""p12"", ""p0"", ""p16"")","C","list()","p5","list()","450","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p5_D2013-12-06-04_5441"
"9398","2550","350","2207","p9","p16","C","list()","p8","p11","600","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p8_D2013-12-06-04_5441"
"9399","2450","350","3504","c(""p6"", ""p5"", ""p3"")","list()","D","list()","p9","c(""p8"", ""p0"")","500","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p9_D2013-12-06-04_5441"
"9400","3000","350","3572","list()","p13","C","list()","p10","p11","550","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p10_D2013-12-06-04_5441"
"9401","2500","350","5132","list()","list()","C","list()","p11","c(""p8"", ""p12"", ""p10"", ""p16"")","400","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p11_D2013-12-06-04_5441"
"9402","2650","850","3594","list()","p8","C","list()","p12","c(""p11"", ""p14"", ""p7"")","500","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p12_D2013-12-06-04_5441"
"9403","3200","850","2776","list()","c(""p11"", ""p6"")","C","list()","p13","list()","450","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p13_D2013-12-06-04_5441"
"9404","3750","350","8978","list()","list()","C","list()","p14","c(""p12"", ""p6"", ""p1"")","100","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p14_D2013-12-06-04_5441"
"9405","3100","350","2201","list()","c(""p11"", ""p10"", ""p1"")","C","list()","p15","list()","400","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p15_D2013-12-06-04_5441"
"9406","3350","350","2587","list()","c(""p12"", ""p10"", ""p3"", ""p17"", ""p13"", ""p7"")","C","list()","p16","p11","600","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p16_D2013-12-06-04_5441"
"9407","3450","350","4634","list()","c(""p11"", ""p12"", ""p3"")","C","list()","p17","list()","600","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p17_D2013-12-06-04_5441"
"9408","4150","850","25434","list()","c(""p6"", ""p13"")","C","p9","p18","p3","550","7","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p18_D2013-12-06-04_5441"
"9409","3600","850","3442","p14","c(""p10"", ""p16"", ""p1"")","C","list()","p3","p12","600","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p3_D2013-12-06-04_5441"
"9410","4850","850","2848","list()","p11","C","list()","p0","list()","600","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p0_D2013-12-06-04_5441"
"9411","3450","350","2461","list()","p18","C","p14","p1","list()","500","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p1_D2013-12-06-04_5441"
"9412","4000","850","1837","list()","c(""p8"", ""p5"", ""p7"")","C","list()","p6","list()","550","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p6_D2013-12-06-04_5441"
"9413","4150","850","10683","list()","c(""p18"", ""p13"")","C","list()","p7","list()","600","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p7_D2013-12-06-04_5441"
"9414","2750","350","7567","list()","c(""p18"", ""p7"")","C","list()","p5","list()","500","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p5_D2013-12-06-04_5441"
"9415","3150","350","1280","list()","p12","C","p14","p8","p9","600","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p8_D2013-12-06-04_5441"
"9416","2600","350","2826","list()","list()","C","list()","p9","p8","150","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p9_D2013-12-06-04_5441"
"9417","3600","350","3356","list()","c(""p12"", ""p16"")","C","list()","p10","list()","600","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p10_D2013-12-06-04_5441"
"9418","3200","350","3704","list()","c(""p3"", ""p1"", ""p7"")","C","list()","p11","list()","700","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p11_D2013-12-06-04_5441"
"9419","3200","850","3160","list()","c(""p16"", ""p7"")","C","list()","p12","p3","550","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p12_D2013-12-06-04_5441"
"9420","3650","850","3320","list()","p12","C","list()","p13","p17","450","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p13_D2013-12-06-04_5441"
"9421","4250","350","17490","list()","list()","D","list()","p14","p3","500","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p14_D2013-12-06-04_5441"
"9422","3650","350","2290","list()","c(""p18"", ""p12"", ""p6"", ""p1"")","C","list()","p15","list()","550","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p15_D2013-12-06-04_5441"
"9423","4050","350","2475","list()","c(""p18"", ""p5"")","C","list()","p16","list()","700","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p16_D2013-12-06-04_5441"
"9424","4100","350","4148","list()","p5","C","list()","p17","p13","650","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p17_D2013-12-06-04_5441"
"9425","4800","850","16006","list()","p13","C","list()","p18","list()","650","8","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p18_D2013-12-06-04_5441"
"9426","4250","850","1436","list()","c(""p18"", ""p6"", ""p10"", ""p7"")","C","list()","p3","list()","650","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p3_D2013-12-06-04_5441"
"9427","5450","850","4317","list()","c(""p8"", ""p5"")","C","list()","p0","p15","600","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p0_D2013-12-06-04_5441"
"9428","4000","350","3225","list()","p17","C","list()","p1","c(""p8"", ""p14"")","550","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p1_D2013-12-06-04_5441"
"9429","4650","850","2036","list()","c(""p0"", ""p1"")","C","list()","p6","p11","650","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p6_D2013-12-06-04_5441"
"9430","4850","850","2856","list()","p17","C","list()","p7","p9","700","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p7_D2013-12-06-04_5441"
"9431","3250","350","15732","list()","c(""p16"", ""p7"")","C","list()","p5","p14","500","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p5_D2013-12-06-04_5441"
"9432","3850","350","2386","list()","list()","C","list()","p8","c(""p1"", ""p14"")","700","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p8_D2013-12-06-04_5441"
"9433","2800","350","3370","list()","p1","C","list()","p9","c(""p12"", ""p16"", ""p7"")","200","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p9_D2013-12-06-04_5441"
"9434","4200","350","2446","list()","c(""p0"", ""p17"")","C","list()","p10","list()","600","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p10_D2013-12-06-04_5441"
"9435","3900","350","3660","list()","p10","C","list()","p11","c(""p6"", ""p14"")","700","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p11_D2013-12-06-04_5441"
"9436","3900","850","9272","list()","c(""p15"", ""p1"")","C","list()","p12","p9","700","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p12_D2013-12-06-04_5441"
"9437","4150","850","2833","list()","list()","C","list()","p13","p14","500","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p13_D2013-12-06-04_5441"
"9438","4400","350","6347","list()","list()","C","p6","p14","c(""p18"", ""p11"", ""p8"", ""p5"", ""p15"", ""p1"", ""p17"", ""p13"")","150","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p14_D2013-12-06-04_5441"
"9439","4200","350","2237","list()","c(""p18"", ""p8"", ""p10"", ""p9"", ""p17"")","C","list()","p15","c(""p0"", ""p14"")","550","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p15_D2013-12-06-04_5441"
"9440","4750","350","2353","list()","c(""p18"", ""p12"", ""p15"")","C","list()","p16","p9","700","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p16_D2013-12-06-04_5441"
"9441","4800","350","4522","list()","list()","C","list()","p17","p14","700","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p17_D2013-12-06-04_5441"
"9442","5450","850","6711","list()","c(""p11"", ""p7"")","C","list()","p18","p14","650","9","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p18_D2013-12-06-04_5441"
"9443","4900","850","3169","p9","p10","C","list()","p3","list()","650","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p3_D2013-12-06-04_5441"
"9444","6100","850","16765","list()","c(""p18"", ""p11"", ""p1"")","C","list()","p0","p13","650","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p0_D2013-12-06-04_5441"
"9445","4450","350","2207","list()","c(""p6"", ""p10"", ""p17"")","C","list()","p1","p7","450","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p1_D2013-12-06-04_5441"
"9446","5300","850","3891","p14","c(""p12"", ""p7"")","C","list()","p6","list()","650","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p6_D2013-12-06-04_5441"
"9447","5400","850","9239","list()","p16","C","list()","p7","p1","550","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p7_D2013-12-06-04_5441"
"9448","3700","350","4119","p9","c(""p18"", ""p17"")","C","list()","p5","p15","450","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p5_D2013-12-06-04_5441"
"9449","4450","350","2119","list()","c(""p11"", ""p12"", ""p16"", ""p7"")","C","list()","p8","list()","600","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p8_D2013-12-06-04_5441"
"9450","3500","350","3430","list()","list()","D","list()","p9","c(""p5"", ""p3"", ""p13"")","700","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p9_D2013-12-06-04_5441"
"9451","4800","350","3004","list()","list()","C","list()","p10","list()","600","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p10_D2013-12-06-04_5441"
"9452","4500","350","6140","list()","c(""p5"", ""p16"", ""p13"")","C","list()","p11","list()","600","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p11_D2013-12-06-04_5441"
"9453","4450","850","4185","list()","list()","C","list()","p12","list()","550","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p12_D2013-12-06-04_5441"
"9454","4600","850","6992","p9","c(""p12"", ""p10"")","C","list()","p13","p0","450","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p13_D2013-12-06-04_5441"
"9455","5400","350","7191","p6","list()","D","p11","p14","list()","1000","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p14_D2013-12-06-04_5441"
"9456","4650","350","2175","p5","c(""p18"", ""p0"")","C","list()","p15","list()","450","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p15_D2013-12-06-04_5441"
"9457","5400","350","5443","list()","c(""p18"", ""p6"", ""p13"")","C","list()","p16","list()","650","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p16_D2013-12-06-04_5441"
"9458","5450","350","4128","list()","c(""p12"", ""p7"")","C","list()","p17","list()","650","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p17_D2013-12-06-04_5441"
"9459","6050","850","4421","list()","c(""p8"", ""p7"")","C","list()","p18","list()","600","10","D2013-12-06-04_5441","850","350","0.3","false","49","50100","p18_D2013-12-06-04_5441"
"9460","NA","350",NA,"NA","NA",NA,"NA","p2","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p2_D2013-12-09-01_5473"
"9461","NA","850",NA,"NA","NA",NA,"NA","p3","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p3_D2013-12-09-01_5473"
"9462","NA","850",NA,"NA","NA",NA,"NA","p0","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p0_D2013-12-09-01_5473"
"9463","NA","350",NA,"NA","NA",NA,"NA","p6","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p6_D2013-12-09-01_5473"
"9464","NA","350",NA,"NA","NA",NA,"NA","p16","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p16_D2013-12-09-01_5473"
"9465","NA","350",NA,"NA","NA",NA,"NA","p5","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p5_D2013-12-09-01_5473"
"9466","NA","350",NA,"NA","NA",NA,"NA","p18","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p18_D2013-12-09-01_5473"
"9467","NA","350",NA,"NA","NA",NA,"NA","p13","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p13_D2013-12-09-01_5473"
"9468","NA","350",NA,"NA","NA",NA,"NA","p8","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p8_D2013-12-09-01_5473"
"9469","NA","350",NA,"NA","NA",NA,"NA","p9","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p9_D2013-12-09-01_5473"
"9470","NA","350",NA,"NA","NA",NA,"NA","p25","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p25_D2013-12-09-01_5473"
"9471","NA","350",NA,"NA","NA",NA,"NA","p24","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p24_D2013-12-09-01_5473"
"9472","NA","850",NA,"NA","NA",NA,"NA","p12","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p12_D2013-12-09-01_5473"
"9473","NA","850",NA,"NA","NA",NA,"NA","p26","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p26_D2013-12-09-01_5473"
"9474","NA","350",NA,"NA","NA",NA,"NA","p21","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p21_D2013-12-09-01_5473"
"9475","NA","350",NA,"NA","NA",NA,"NA","p15","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p15_D2013-12-09-01_5473"
"9476","NA","850",NA,"NA","NA",NA,"NA","p11","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p11_D2013-12-09-01_5473"
"9477","NA","850",NA,"NA","NA",NA,"NA","p17","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p17_D2013-12-09-01_5473"
"9478","NA","850",NA,"NA","NA",NA,"NA","p10","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p10_D2013-12-09-01_5473"
"9479","NA","350",NA,"NA","NA",NA,"NA","p19","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p19_D2013-12-09-01_5473"
"9480","NA","350",NA,"NA","NA",NA,"NA","p14","NA","NA","0","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p14_D2013-12-09-01_5473"
"9481","400","350","2508","p15","list()","C","list()","p2","c(""p13"", ""p8"", ""p26"")","50","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p2_D2013-12-09-01_5473"
"9482","1450","850","1987","list()","c(""p6"", ""p9"", ""p21"")","D","list()","p3","c(""p12"", ""p16"", ""p10"", ""p13"", ""p8"", ""p24"")","600","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p3_D2013-12-09-01_5473"
"9483","1150","850","3883","p17","p25","D","list()","p0","c(""p11"", ""p6"", ""p15"", ""p18"", ""p16"", ""p8"", ""p24"")","300","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p0_D2013-12-09-01_5473"
"9484","550","350","6543","c(""p21"", ""p26"", ""p0"")","list()","C","p9","p16","c(""p12"", ""p3"", ""p5"")","200","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p16_D2013-12-09-01_5473"
"9485","500","350","12166","c(""p19"", ""p6"", ""p24"")","p8","C","list()","p5","c(""p17"", ""p16"")","150","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p5_D2013-12-09-01_5473"
"9486","350","350","3420","p0","list()","C","list()","p18","c(""p6"", ""p13"")","0","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p18_D2013-12-09-01_5473"
"9487","400","350","7456","c(""p2"", ""p8"")","list()","C","c(""p12"", ""p19"", ""p15"")","p13","c(""p3"", ""p11"", ""p18"")","50","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p13_D2013-12-09-01_5473"
"9488","450","350","3311","c(""p3"", ""p24"", ""p0"")","list()","C","list()","p8","c(""p10"", ""p13"", ""p2"")","100","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p8_D2013-12-09-01_5473"
"9489","300","350","6867","p19","list()","C","list()","p9","p17","-50","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p9_D2013-12-09-01_5473"
"9490","400","350","3390","p19","p5","C","list()","p25","c(""p15"", ""p21"")","50","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p25_D2013-12-09-01_5473"
"9491","650","350","15918","c(""p3"", ""p0"")","p6","D","p14","p24","c(""p5"", ""p10"", ""p8"")","300","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p24_D2013-12-09-01_5473"
"9492","850","850","6545","c(""p3"", ""p14"")","p9","C","list()","p12","c(""p17"", ""p16"", ""p10"", ""p26"")","0","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p12_D2013-12-09-01_5473"
"9493","1000","850","7129","c(""p11"", ""p16"")","list()","C","list()","p26","c(""p12"", ""p19"", ""p2"")","150","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p26_D2013-12-09-01_5473"
"9494","250","350","4530","list()","list()","C","p24","p21","c(""p16"", ""p10"", ""p25"")","-100","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p21_D2013-12-09-01_5473"
"9495","850","350","3084","list()","list()","D","list()","p15","c(""p19"", ""p10"", ""p2"", ""p0"", ""p25"")","500","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p15_D2013-12-09-01_5473"
"9496","1050","850","10852","list()","c(""p5"", ""p2"")","C","list()","p11","c(""p10"", ""p13"", ""p26"", ""p0"")","200","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p11_D2013-12-09-01_5473"
"9497","950","850","8973","p0","list()","C","list()","p17","c(""p12"", ""p5"", ""p9"")","100","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p17_D2013-12-09-01_5473"
"9498","950","850","17112","list()","list()","C","list()","p10","c(""p12"", ""p19"", ""p3"", ""p11"", ""p6"", ""p15"", ""p8"", ""p21"", ""p24"")","100","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p10_D2013-12-09-01_5473"
"9499","950","350","11665","list()","c(""p8"", ""p0"")","D","list()","p19","c(""p5"", ""p15"", ""p10"", ""p9"", ""p26"", ""p25"")","600","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p19_D2013-12-09-01_5473"
"9500","750","350","10963","p6","list()","D","list()","p14","p12","400","1","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p14_D2013-12-09-01_5473"
"9501","550","350","4926","list()","p8","C","list()","p2","c(""p18"", ""p24"")","150","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p2_D2013-12-09-01_5473"
"9502","2450","850","1972","list()","c(""p18"", ""p16"")","D","list()","p3","c(""p12"", ""p17"", ""p15"", ""p0"")","1000","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p3_D2013-12-09-01_5473"
"9503","1750","850","3054","list()","list()","D","list()","p0","c(""p3"", ""p16"")","600","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p0_D2013-12-09-01_5473"
"9504","750","350","4970","p21","list()","C","list()","p16","c(""p18"", ""p9"", ""p24"", ""p0"", ""p25"")","200","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p16_D2013-12-09-01_5473"
"9505","700","350","3464","p10","c(""p11"", ""p16"")","C","list()","p5","c(""p19"", ""p13"", ""p24"")","200","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p5_D2013-12-09-01_5473"
"9506","600","350","11136","p10","list()","C","list()","p18","c(""p16"", ""p9"", ""p2"")","250","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p18_D2013-12-09-01_5473"
"9507","500","350","13599","c(""p12"", ""p17"", ""p5"", ""p24"")","list()","C","list()","p13","c(""p8"", ""p25"")","100","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p13_D2013-12-09-01_5473"
"9508","600","350","8428","list()","p9","C","p15","p8","c(""p13"", ""p21"")","150","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p8_D2013-12-09-01_5473"
"9509","400","350","2891","list()","list()","C","p0","p9","c(""p19"", ""p18"", ""p16"")","100","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p9_D2013-12-09-01_5473"
"9510","550","350","9520","list()","p18","C","list()","p25","c(""p16"", ""p13"")","150","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p25_D2013-12-09-01_5473"
"9511","700","350","7503","list()","list()","C","list()","p24","c(""p5"", ""p16"", ""p13"", ""p2"")","50","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p24_D2013-12-09-01_5473"
"9512","850","850","6439","p3","p16","C","list()","p12","p13","0","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p12_D2013-12-09-01_5473"
"9513","1000","850","","list()","list()","","list()","p26","list()","0","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p26_D2013-12-09-01_5473"
"9514","350","350","35191","c(""p15"", ""p16"")","p5","C","list()","p21","p8","100","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p21_D2013-12-09-01_5473"
"9515","1550","350","2412","list()","p0","D","list()","p15","c(""p3"", ""p21"")","700","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p15_D2013-12-09-01_5473"
"9516","1300","850","4258","list()","p13","C","list()","p11","list()","250","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p11_D2013-12-09-01_5473"
"9517","1300","850","3831","p3","c(""p11"", ""p24"")","C","list()","p17","p13","350","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p17_D2013-12-09-01_5473"
"9518","1750","850","3264","p5","c(""p17"", ""p3"")","D","list()","p10","c(""p18"", ""p14"")","800","2","D2013-12-09-01_5473","850","350","0.3","false","50","50100","p10_D2013-12-09-01_5473"
